pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
BWP_Mig	NC_045646.1_RagTag	10600001	10700000	0.1241143375974836	33	7655	61677	1797176
BWP_Res	NC_045646.1_RagTag	10700001	10800000	0.1891891891891892	2	21	111	18831
BWP_Mig	NC_045646.1_RagTag	10700001	10800000	0.2167369054786273	2	720	3322	539395
MP	NC_045646.1_RagTag	10700001	10800000	0.0	2	0	380	54150
HP	NC_045646.1_RagTag	10700001	10800000	0.0	2	0	30	4275
HP	NC_045646.1_RagTag	10800001	10900000	0.6	1	9	15	12660
MP	NC_045646.1_RagTag	10800001	10900000	0.0	3	0	570	159980
BWP_Mig	NC_045646.1_RagTag	10800001	10900000	0.0704569769219012	5	461	6543	1591352
BWP_Res	NC_045646.1_RagTag	10800001	10900000	0.037037037037037	4	9	243	55527
MP	NC_045646.1_RagTag	10900001	11000000	0.0	3	0	459	28801
BWP_Mig	NC_045646.1_RagTag	10900001	11000000	0.2122605363984674	3	277	1305	289909
BWP_Res	NC_045646.1_RagTag	10900001	11000000	0.5333333333333333	3	72	135	10029
HP	NC_045646.1_RagTag	10900001	11000000	NA	0	0	0	2310
BWP_Mig	NC_045646.1_RagTag	11000001	11100000	0.2049061210254025	27	7050	34406	2752928
HP	NC_045646.1_RagTag	11000001	11100000	0.12	5	9	75	22035
BWP_Res	NC_045646.1_RagTag	11000001	11100000	0.2254098360655737	26	330	1464	95820
MP	NC_045646.1_RagTag	11000001	11100000	0.0542682926829268	18	178	3280	276780
BWP_Res	NC_045646.1_RagTag	11100001	11200000	0.0844988344988345	26	145	1716	88176
BWP_Mig	NC_045646.1_RagTag	11100001	11200000	0.0658797181915737	26	2824	42866	2532676
MP	NC_045646.1_RagTag	11100001	11200000	0.0035964414158621	28	19	5283	253497
HP	NC_045646.1_RagTag	11100001	11200000	0.0822222222222222	30	37	450	19980
MP	NC_045646.1_RagTag	11200001	11300000	0.0	1	0	190	99560
BWP_Mig	NC_045646.1_RagTag	11200001	11300000	0.2117927022739291	6	2403	11346	981429
BWP_Res	NC_045646.1_RagTag	11200001	11300000	0.2853535353535353	6	113	396	34254
HP	NC_045646.1_RagTag	11200001	11300000	NA	0	0	0	7875
BWP_Res	NC_045646.1_RagTag	11300001	11400000	0.0730027548209366	11	53	726	27786
BWP_Mig	NC_045646.1_RagTag	11300001	11400000	0.191028530592051	11	3475	18191	798721
MP	NC_045646.1_RagTag	11300001	11400000	0.0	11	0	2090	79990
HP	NC_045646.1_RagTag	11300001	11400000	0.1888888888888888	6	17	90	6390
HP	NC_045646.1_RagTag	11400001	11500000	NA	0	0	0	5715
BWP_Mig	NC_045646.1_RagTag	11400001	11500000	NA	0	0	0	720471
BWP_Res	NC_045646.1_RagTag	11400001	11500000	NA	0	0	0	25146
MP	NC_045646.1_RagTag	11400001	11500000	NA	0	0	0	72390
MP	NC_045646.1_RagTag	11500001	11600000	0.0	5	0	913	26257
BWP_Mig	NC_045646.1_RagTag	11500001	11600000	0.1298668988680184	5	1044	8039	262374
BWP_Res	NC_045646.1_RagTag	11500001	11600000	NA	0	0	0	9438
HP	NC_045646.1_RagTag	11500001	11600000	NA	0	0	0	2145
HP	NC_045646.1_RagTag	11600001	11700000	0.1619047619047619	7	17	105	18465
BWP_Mig	NC_045646.1_RagTag	11600001	11700000	0.1079187105816398	11	1540	14270	2326788
BWP_Res	NC_045646.1_RagTag	11600001	11700000	0.1018998272884283	11	59	579	81129
MP	NC_045646.1_RagTag	11600001	11700000	0.0449886104783599	10	79	1756	233464
BWP_Res	NC_045646.1_RagTag	11700001	11800000	0.0977961432506887	11	71	726	26532
BWP_Mig	NC_045646.1_RagTag	11700001	11800000	0.081755684822845	10	1546	18910	762073
MP	NC_045646.1_RagTag	11700001	11800000	0.01	10	19	1900	76570
HP	NC_045646.1_RagTag	11700001	11800000	0.0333333333333333	10	5	150	6045
MP	NC_045646.1_RagTag	11800001	11900000	0.0	7	0	1293	25497
BWP_Mig	NC_045646.1_RagTag	11800001	11900000	0.1241613822258983	7	1351	10881	255750
BWP_Res	NC_045646.1_RagTag	11800001	11900000	0.0757575757575757	7	35	462	8844
HP	NC_045646.1_RagTag	11800001	11900000	NA	0	0	0	2115
BWP_Res	NC_045646.1_RagTag	11900001	12000000	0.2133838383838383	12	169	792	32142
BWP_Mig	NC_045646.1_RagTag	11900001	12000000	0.2207670720299345	13	5192	23518	920091
MP	NC_045646.1_RagTag	11900001	12000000	0.0258183494698017	12	56	2169	92641
HP	NC_045646.1_RagTag	11900001	12000000	0.0717948717948717	13	14	195	7290
HP	NC_045646.1_RagTag	12000001	12100000	0.0	11	0	165	19065
MP	NC_045646.1_RagTag	12000001	12100000	0.0	8	0	1520	242060
BWP_Mig	NC_045646.1_RagTag	12000001	12100000	0.2320753082498339	25	8037	34631	2389631
BWP_Res	NC_045646.1_RagTag	12000001	12100000	0.2409954158480681	26	368	1527	83085
BWP_Res	NC_045646.1_RagTag	12100001	12200000	0.0555555555555555	3	11	198	19404
BWP_Mig	NC_045646.1_RagTag	12100001	12200000	0.148	3	222	1500	560127
MP	NC_045646.1_RagTag	12100001	12200000	0.2888888888888888	3	104	360	56070
HP	NC_045646.1_RagTag	12100001	12200000	0.0	1	0	15	4440
BWP_Res	NC_045646.1_RagTag	12200001	12300000	0.1481481481481481	9	88	594	29832
BWP_Mig	NC_045646.1_RagTag	12200001	12300000	0.1243368897895929	9	2086	16777	854974
MP	NC_045646.1_RagTag	12200001	12300000	0.0	9	0	1710	85880
HP	NC_045646.1_RagTag	12200001	12300000	0.1259259259259259	9	17	135	6780
HP	NC_045646.1_RagTag	12300001	12400000	0.6	1	9	15	5850
MP	NC_045646.1_RagTag	12300001	12400000	0.0612903225806451	2	19	310	73980
BWP_Mig	NC_045646.1_RagTag	12300001	12400000	0.0516106685140284	3	149	2887	736494
BWP_Res	NC_045646.1_RagTag	12300001	12400000	0.2045454545454545	2	27	132	25674
HP	NC_045646.1_RagTag	12400001	12500000	0.0857142857142857	7	9	105	3675
MP	NC_045646.1_RagTag	12400001	12500000	0.0	7	0	1330	46550
BWP_Mig	NC_045646.1_RagTag	12400001	12500000	0.2300855552786776	7	2770	12039	464493
BWP_Res	NC_045646.1_RagTag	12400001	12500000	0.0822510822510822	7	38	462	16170
BWP_Res	NC_045646.1_RagTag	12500001	12600000	0.1653333333333333	18	186	1125	73191
BWP_Mig	NC_045646.1_RagTag	12500001	12600000	0.1984168865435356	17	4888	24635	2104631
MP	NC_045646.1_RagTag	12500001	12600000	0.0	17	0	3230	210710
HP	NC_045646.1_RagTag	12500001	12600000	0.0	10	0	150	16740
BWP_Res	NC_045646.1_RagTag	12600001	12700000	0.2603305785123967	11	189	726	23496
BWP_Mig	NC_045646.1_RagTag	12600001	12700000	0.1780600631470739	8	2425	13619	680378
MP	NC_045646.1_RagTag	12600001	12700000	0.0	8	0	1520	68210
HP	NC_045646.1_RagTag	12600001	12700000	0.0666666666666666	8	8	120	5385
MP	NC_045646.1_RagTag	12700001	12800000	NA	0	NA	NA	NA
HP	NC_045646.1_RagTag	12700001	12800000	NA	0	NA	NA	NA
BWP_Res	NC_045646.1_RagTag	12700001	12800000	NA	0	NA	NA	NA
BWP_Mig	NC_045646.1_RagTag	12700001	12800000	NA	0	NA	NA	NA
BWP_Res	NC_045646.1_RagTag	12800001	12900000	NA	0	0	0	26136
BWP_Mig	NC_045646.1_RagTag	12800001	12900000	0.1222520107238605	2	228	1865	746971
MP	NC_045646.1_RagTag	12800001	12900000	0.0	1	0	120	75120
HP	NC_045646.1_RagTag	12800001	12900000	NA	0	0	0	5940
BWP_Res	NC_045646.1_RagTag	12900001	13000000	0.1247863247863247	19	146	1170	61332
BWP_Mig	NC_045646.1_RagTag	12900001	13000000	0.1534850126399422	19	4675	30459	1760318
MP	NC_045646.1_RagTag	12900001	13000000	0.0231884057971014	16	56	2415	177515
HP	NC_045646.1_RagTag	12900001	13000000	0.0809523809523809	14	17	210	13995
HP	NC_045646.1_RagTag	13000001	13100000	0.06	10	9	150	16380
MP	NC_045646.1_RagTag	13000001	13100000	0.0	7	0	840	208540
BWP_Res	NC_045646.1_RagTag	13000001	13100000	0.1462585034013605	14	129	882	71850
BWP_Mig	NC_045646.1_RagTag	13000001	13100000	0.2080775731696468	18	4678	22482	2061400
BWP_Res	NC_045646.1_RagTag	13100001	13200000	0.2362362362362362	18	236	999	65529
BWP_Mig	NC_045646.1_RagTag	13100001	13200000	0.185687133294769	12	2247	12101	1894027
MP	NC_045646.1_RagTag	13100001	13200000	0.0	8	0	1310	190210
HP	NC_045646.1_RagTag	13100001	13200000	0.2	6	18	90	15030
BWP_Res	NC_045646.1_RagTag	13200001	13300000	0.1904761904761904	7	72	378	38232
HP	NC_045646.1_RagTag	13200001	13300000	0.0	3	0	45	8730
MP	NC_045646.1_RagTag	13200001	13300000	0.0	6	0	1140	110010
BWP_Mig	NC_045646.1_RagTag	13200001	13300000	0.1210582987232733	6	787	6501	1099734
MP	NC_045646.1_RagTag	13300001	13400000	NA	0	0	0	950
BWP_Res	NC_045646.1_RagTag	13300001	13400000	NA	0	0	0	330
BWP_Mig	NC_045646.1_RagTag	13300001	13400000	NA	0	0	0	9455
HP	NC_045646.1_RagTag	13300001	13400000	NA	0	0	0	75
HP	NC_045646.1_RagTag	13400001	13500000	0.0	2	0	30	5850
BWP_Res	NC_045646.1_RagTag	13400001	13500000	0.0903954802259887	3	16	177	25695
BWP_Mig	NC_045646.1_RagTag	13400001	13500000	0.1757312061880589	4	727	4137	737135
MP	NC_045646.1_RagTag	13400001	13500000	0.0	3	0	533	73947
HP	NC_045646.1_RagTag	13500001	13600000	NA	0	0	0	3000
MP	NC_045646.1_RagTag	13500001	13600000	0.2944317315026697	9	386	1311	36689
BWP_Mig	NC_045646.1_RagTag	13500001	13600000	0.0719244654262704	8	518	7202	370998
BWP_Res	NC_045646.1_RagTag	13500001	13600000	0.2666666666666666	8	96	360	12840
BWP_Res	NC_045646.1_RagTag	13600001	13700000	0.4090909090909091	1	27	66	14454
BWP_Mig	NC_045646.1_RagTag	13600001	13700000	0.4553146483342147	1	861	1891	414129
MP	NC_045646.1_RagTag	13600001	13700000	0.0	1	0	190	41610
HP	NC_045646.1_RagTag	13600001	13700000	NA	0	0	0	3300
HP	NC_045646.1_RagTag	13700001	13800000	0.0823529411764705	17	21	255	22635
MP	NC_045646.1_RagTag	13700001	13800000	0.0347099062579174	24	137	3947	285993
BWP_Mig	NC_045646.1_RagTag	13700001	13800000	0.0723803257114657	23	1760	24316	2861350
BWP_Res	NC_045646.1_RagTag	13700001	13800000	0.0993914807302231	24	147	1479	99237
BWP_Res	NC_045646.1_RagTag	13800001	13900000	0.0670995670995671	7	31	462	11880
BWP_Mig	NC_045646.1_RagTag	13800001	13900000	0.0530331646143385	7	702	13237	340380
MP	NC_045646.1_RagTag	13800001	13900000	0.0	7	0	1330	34200
HP	NC_045646.1_RagTag	13800001	13900000	0.0	7	0	105	2700
HP	NC_045646.1_RagTag	13900001	14000000	0.6	1	9	15	6555
MP	NC_045646.1_RagTag	13900001	14000000	0.0188806473364801	16	56	2966	80254
BWP_Mig	NC_045646.1_RagTag	13900001	14000000	0.2583110158900196	16	7234	28005	800253
BWP_Res	NC_045646.1_RagTag	13900001	14000000	0.2387543252595155	16	207	867	28041
BWP_Mig	NC_045646.1_RagTag	14000001	14100000	0.0	3	0	5673	423584
MP	NC_045646.1_RagTag	14000001	14100000	0.2140350877192982	3	122	570	42560
HP	NC_045646.1_RagTag	14000001	14100000	NA	0	0	0	3405
BWP_Res	NC_045646.1_RagTag	14000001	14100000	0.0	3	0	198	14784
HP	NC_045646.1_RagTag	14100001	14200000	0.0507936507936507	21	16	315	16800
BWP_Res	NC_045646.1_RagTag	14100001	14200000	0.1324599708879185	24	182	1374	73932
BWP_Mig	NC_045646.1_RagTag	14100001	14200000	0.0872375217380019	24	3361	38527	2119104
MP	NC_045646.1_RagTag	14100001	14200000	0.0458937198067632	15	114	2484	214306
HP	NC_045646.1_RagTag	14200001	14300000	0.037037037037037	9	5	135	11010
MP	NC_045646.1_RagTag	14200001	14300000	0.0302491103202846	10	51	1686	139484
BWP_Res	NC_045646.1_RagTag	14200001	14300000	0.148	12	111	750	48288
BWP_Mig	NC_045646.1_RagTag	14200001	14300000	0.0561492002389327	10	846	15067	1389946
BWP_Res	NC_045646.1_RagTag	14300001	14400000	0.0476190476190476	7	22	462	34452
BWP_Mig	NC_045646.1_RagTag	14300001	14400000	0.1365895325361081	7	1759	12878	987461
MP	NC_045646.1_RagTag	14300001	14400000	0.0573248407643312	7	72	1256	99254
HP	NC_045646.1_RagTag	14300001	14400000	NA	0	0	0	7935
BWP_Res	NC_045646.1_RagTag	14400001	14500000	0.0660344221988057	46	188	2847	104073
HP	NC_045646.1_RagTag	14400001	14500000	0.0388888888888888	36	21	540	23760
MP	NC_045646.1_RagTag	14400001	14500000	0.0320051413881748	44	249	7780	300020
BWP_Mig	NC_045646.1_RagTag	14400001	14500000	0.0521719481071884	46	3925	75232	2988188
MP	NC_045646.1_RagTag	14500001	14600000	0.0268756998880179	17	72	2679	208221
HP	NC_045646.1_RagTag	14500001	14600000	0.0666666666666666	18	18	270	16380
BWP_Res	NC_045646.1_RagTag	14500001	14600000	0.1279461279461279	18	152	1188	72072
BWP_Mig	NC_045646.1_RagTag	14500001	14600000	0.1060817300244756	20	3424	32277	2066733
HP	NC_045646.1_RagTag	14600001	14700000	0.0	3	0	45	2235
MP	NC_045646.1_RagTag	14600001	14700000	0.0	3	0	570	28310
BWP_Mig	NC_045646.1_RagTag	14600001	14700000	0.0312004230565838	3	177	5673	281759
BWP_Res	NC_045646.1_RagTag	14600001	14700000	0.1363636363636363	3	27	198	9834
HP	NC_045646.1_RagTag	14700001	14800000	0.0266666666666666	20	8	300	18930
BWP_Res	NC_045646.1_RagTag	14700001	14800000	0.1213235294117647	13	99	816	83796
BWP_Mig	NC_045646.1_RagTag	14700001	14800000	0.1057115341877176	30	4281	40497	2383765
MP	NC_045646.1_RagTag	14700001	14800000	0.0235328297501452	20	81	3442	240138
BWP_Res	NC_045646.1_RagTag	14800001	14900000	0.2348717948717948	17	229	975	30969
BWP_Mig	NC_045646.1_RagTag	14800001	14900000	0.2260608336462636	16	5418	23967	891277
MP	NC_045646.1_RagTag	14800001	14900000	0.0470491126702435	17	114	2423	89537
HP	NC_045646.1_RagTag	14800001	14900000	0.12	5	9	75	7185
BWP_Mig	NC_045646.1_RagTag	14900001	15000000	0.1723756294615682	10	3115	18071	1025761
MP	NC_045646.1_RagTag	14900001	15000000	0.0984210526315789	10	187	1900	102980
BWP_Res	NC_045646.1_RagTag	14900001	15000000	0.0984848484848484	10	65	660	35772
HP	NC_045646.1_RagTag	14900001	15000000	0.0592592592592592	9	8	135	8145
HP	NC_045646.1_RagTag	15000001	15100000	0.6	1	9	15	795
MP	NC_045646.1_RagTag	15000001	15100000	NA	0	0	0	10260
BWP_Mig	NC_045646.1_RagTag	15000001	15100000	NA	0	0	0	102114
BWP_Res	NC_045646.1_RagTag	15000001	15100000	NA	0	0	0	3564
BWP_Res	NC_045646.1_RagTag	15100001	15200000	0.1363636363636363	4	36	264	22242
BWP_Mig	NC_045646.1_RagTag	15100001	15200000	0.1499395405078597	4	1116	7443	637388
MP	NC_045646.1_RagTag	15100001	15200000	0.0	4	0	723	64067
HP	NC_045646.1_RagTag	15100001	15200000	0.0	4	0	60	5055
HP	NC_045646.1_RagTag	15200001	15300000	0.0	15	0	225	16785
MP	NC_045646.1_RagTag	15200001	15300000	0.0670491215489422	16	187	2789	212671
BWP_Mig	NC_045646.1_RagTag	15200001	15300000	0.1367240245126891	17	3949	28883	2115511
BWP_Res	NC_045646.1_RagTag	15200001	15300000	0.1092592592592592	17	118	1080	73764
BWP_Res	NC_045646.1_RagTag	15300001	15400000	0.0869086908690869	16	79	909	59811
BWP_Mig	NC_045646.1_RagTag	15300001	15400000	0.0834345441831364	16	2267	27171	1712549
MP	NC_045646.1_RagTag	15300001	15400000	0.0408163265306122	14	100	2450	172350
HP	NC_045646.1_RagTag	15300001	15400000	0.0	13	0	195	13605
HP	NC_045646.1_RagTag	15400001	15500000	0.0428571428571428	14	9	210	6630
MP	NC_045646.1_RagTag	15400001	15500000	0.0	6	0	1140	85500
BWP_Mig	NC_045646.1_RagTag	15400001	15500000	0.166502850402988	20	5082	30522	831774
BWP_Res	NC_045646.1_RagTag	15400001	15500000	0.1885758998435054	20	241	1278	28818
BWP_Res	NC_045646.1_RagTag	15500001	15600000	0.1276595744680851	11	90	705	52227
BWP_Mig	NC_045646.1_RagTag	15500001	15600000	0.166340413037095	13	3399	20434	1496148
MP	NC_045646.1_RagTag	15500001	15600000	0.0187813021702838	13	45	2396	149984
HP	NC_045646.1_RagTag	15500001	15600000	0.0	7	0	105	11925
BWP_Res	NC_045646.1_RagTag	15600001	15700000	0.1290322580645161	42	336	2604	69666
BWP_Mig	NC_045646.1_RagTag	15600001	15700000	0.1391432075525512	44	9757	70122	2000523
MP	NC_045646.1_RagTag	15600001	15700000	0.0427821875420422	42	318	7433	200617
HP	NC_045646.1_RagTag	15600001	15700000	0.1177777777777777	30	53	450	15975
HP	NC_045646.1_RagTag	15700001	15800000	0.0555555555555555	6	5	90	11310
MP	NC_045646.1_RagTag	15700001	15800000	0.0476190476190476	7	60	1260	143140
BWP_Res	NC_045646.1_RagTag	15700001	15800000	0.1673758865248227	11	118	705	49455
BWP_Mig	NC_045646.1_RagTag	15700001	15800000	0.1962670330928661	10	3428	17466	1419694
BWP_Res	NC_045646.1_RagTag	15800001	15900000	NA	0	0	0	528
BWP_Mig	NC_045646.1_RagTag	15800001	15900000	NA	0	0	0	15128
MP	NC_045646.1_RagTag	15800001	15900000	NA	0	0	0	1520
HP	NC_045646.1_RagTag	15800001	15900000	0.6	1	9	15	105
HP	NC_045646.1_RagTag	15900001	16000000	0.0962962962962963	9	13	135	19605
MP	NC_045646.1_RagTag	15900001	16000000	0.0724063400576368	15	201	2776	247264
BWP_Mig	NC_045646.1_RagTag	15900001	16000000	0.170633083310183	21	5528	32397	2456159
BWP_Res	NC_045646.1_RagTag	15900001	16000000	0.2327746741154562	26	375	1611	85245
MP	NC_045646.1_RagTag	16000001	16100000	0.1	1	19	190	22230
BWP_Res	NC_045646.1_RagTag	16000001	16100000	0.0	1	0	45	7743
BWP_Mig	NC_045646.1_RagTag	16000001	16100000	0.1375661375661375	1	52	378	222760
HP	NC_045646.1_RagTag	16000001	16100000	NA	0	0	0	1770
BWP_Mig	NC_045646.1_RagTag	16100001	16200000	0.1233243048650872	19	3597	29167	1300206
BWP_Res	NC_045646.1_RagTag	16100001	16200000	0.1181818181818181	10	78	660	45738
MP	NC_045646.1_RagTag	16100001	16200000	0.0	10	0	1900	131670
HP	NC_045646.1_RagTag	16100001	16200000	0.0631578947368421	19	18	285	10260
MP	NC_045646.1_RagTag	16200001	16300000	0.0	2	0	240	51820
BWP_Mig	NC_045646.1_RagTag	16200001	16300000	0.0172413793103448	2	57	3306	514828
BWP_Res	NC_045646.1_RagTag	16200001	16300000	0.0833333333333333	2	11	132	17952
HP	NC_045646.1_RagTag	16200001	16300000	NA	0	0	0	4110
MP	NC_045646.1_RagTag	16300001	16400000	0.0	6	0	1140	63840
BWP_Res	NC_045646.1_RagTag	16300001	16400000	0.2121212121212121	6	84	396	22176
BWP_Mig	NC_045646.1_RagTag	16300001	16400000	0.2002035623409669	6	1967	9825	636897
HP	NC_045646.1_RagTag	16300001	16400000	0.12	5	9	75	5055
MP	NC_045646.1_RagTag	16400001	16500000	0.0607609312890403	28	321	5283	156977
HP	NC_045646.1_RagTag	16400001	16500000	0.0208333333333333	16	5	240	12570
BWP_Res	NC_045646.1_RagTag	16400001	16500000	0.1374458874458874	28	254	1848	54516
BWP_Mig	NC_045646.1_RagTag	16400001	16500000	0.1218168175209867	23	5195	42646	1572268
MP	NC_045646.1_RagTag	16500001	16600000	NA	0	NA	NA	NA
BWP_Res	NC_045646.1_RagTag	16500001	16600000	NA	0	NA	NA	NA
HP	NC_045646.1_RagTag	16500001	16600000	NA	0	NA	NA	NA
BWP_Mig	NC_045646.1_RagTag	16500001	16600000	NA	0	NA	NA	NA
HP	NC_045646.1_RagTag	16600001	16700000	0.0153846153846153	39	9	585	18390
BWP_Mig	NC_045646.1_RagTag	16600001	16700000	0.1228677600847672	39	8233	67007	2325108
BWP_Res	NC_045646.1_RagTag	16600001	16700000	0.146875	31	282	1920	81570
MP	NC_045646.1_RagTag	16600001	16700000	0.0175366488560076	39	128	7299	233051
BWP_Res	NC_045646.1_RagTag	16700001	16800000	0.14	12	105	750	51456
BWP_Mig	NC_045646.1_RagTag	16700001	16800000	0.1470966911291361	12	2285	15534	1480247
MP	NC_045646.1_RagTag	16700001	16800000	0.0246710526315789	16	75	3040	147250
HP	NC_045646.1_RagTag	16700001	16800000	0.0	8	0	120	11745
HP	NC_045646.1_RagTag	16800001	16900000	0.0491228070175438	19	14	285	19455
BWP_Mig	NC_045646.1_RagTag	16800001	16900000	0.0991794001131862	19	3505	35340	2453216
BWP_Res	NC_045646.1_RagTag	16800001	16900000	0.1493506493506493	21	207	1386	85470
MP	NC_045646.1_RagTag	16800001	16900000	0.0250671441360787	19	84	3351	246689
BWP_Mig	NC_045646.1_RagTag	16900001	17000000	0.0354309888947646	10	670	18910	399001
HP	NC_045646.1_RagTag	16900001	17000000	0.0933333333333333	10	14	150	3165
MP	NC_045646.1_RagTag	16900001	17000000	0.0	10	0	1900	40090
BWP_Res	NC_045646.1_RagTag	16900001	17000000	0.0651515151515151	10	43	660	13926
HP	NC_045646.1_RagTag	17000001	17100000	0.1757575757575757	11	29	165	18660
BWP_Res	NC_045646.1_RagTag	17000001	17100000	0.0917030567685589	12	63	687	82143
BWP_Mig	NC_045646.1_RagTag	17000001	17100000	0.1007371007371007	12	2214	21978	2351227
MP	NC_045646.1_RagTag	17000001	17100000	0.0075791350869371	12	17	2243	236207
BWP_Res	NC_045646.1_RagTag	17100001	17200000	0.0401002506265664	7	16	399	36165
BWP_Mig	NC_045646.1_RagTag	17100001	17200000	0.132297644963388	7	1337	10106	1037508
MP	NC_045646.1_RagTag	17100001	17200000	0.0531803962460896	6	51	959	104301
HP	NC_045646.1_RagTag	17100001	17200000	0.0888888888888888	6	8	90	8220
HP	NC_045646.1_RagTag	17200001	17300000	0.0545454545454545	11	9	165	16125
MP	NC_045646.1_RagTag	17200001	17300000	0.0755425709515859	13	181	2396	203944
BWP_Res	NC_045646.1_RagTag	17200001	17300000	0.0771349862258953	11	56	726	70950
BWP_Mig	NC_045646.1_RagTag	17200001	17300000	0.0948916996905705	13	1748	18421	2035205
BWP_Res	NC_045646.1_RagTag	17300001	17400000	0.0	2	0	132	18876
BWP_Mig	NC_045646.1_RagTag	17300001	17400000	0.0	2	0	2862	541746
MP	NC_045646.1_RagTag	17300001	17400000	0.2210526315789473	2	84	380	54340
HP	NC_045646.1_RagTag	17300001	17400000	0.3	2	9	30	4290
BWP_Res	NC_045646.1_RagTag	17400001	17500000	0.1107954545454545	32	234	2112	84414
BWP_Mig	NC_045646.1_RagTag	17400001	17500000	0.1462133372245732	37	9018	61677	2417424
MP	NC_045646.1_RagTag	17400001	17500000	0.0333041191936897	31	190	5705	243385
HP	NC_045646.1_RagTag	17400001	17500000	0.0756756756756756	37	42	555	19110
BWP_Res	NC_045646.1_RagTag	17500001	17600000	0.1982434127979924	41	474	2391	38595
BWP_Mig	NC_045646.1_RagTag	17500001	17600000	0.1007173252279635	29	4142	41125	1133186
MP	NC_045646.1_RagTag	17500001	17600000	0.0836621941594317	28	318	3801	114189
HP	NC_045646.1_RagTag	17500001	17600000	0.0216666666666666	40	13	600	8715
HP	NC_045646.1_RagTag	17600001	17700000	0.0611111111111111	24	22	360	12135
MP	NC_045646.1_RagTag	17600001	17700000	0.0347938144329896	26	162	4656	153614
BWP_Mig	NC_045646.1_RagTag	17600001	17700000	0.119075538071642	26	3148	26437	1548766
BWP_Res	NC_045646.1_RagTag	17600001	17700000	0.1517996870109546	27	194	1278	53700
BWP_Res	NC_045646.1_RagTag	17700001	17800000	0.0531561461794019	28	96	1806	59310
BWP_Mig	NC_045646.1_RagTag	17700001	17800000	0.0729532949985521	27	3527	48346	1702720
MP	NC_045646.1_RagTag	17700001	17800000	0.0109954839976438	27	56	5093	170847
HP	NC_045646.1_RagTag	17700001	17800000	0.125	24	45	360	13530
BWP_Res	NC_045646.1_RagTag	17800001	17900000	0.0	3	0	198	25806
BWP_Mig	NC_045646.1_RagTag	17800001	17900000	0.0	3	0	5673	739381
MP	NC_045646.1_RagTag	17800001	17900000	0.0333333333333333	3	19	570	74290
HP	NC_045646.1_RagTag	17800001	17900000	0.1111111111111111	3	5	45	5865
HP	NC_045646.1_RagTag	17900001	18000000	0.6	1	9	15	5460
BWP_Res	NC_045646.1_RagTag	17900001	18000000	0.0	1	0	66	24024
BWP_Mig	NC_045646.1_RagTag	17900001	18000000	0.0	1	0	1891	688324
MP	NC_045646.1_RagTag	17900001	18000000	0.0	1	0	153	69197
MP	NC_045646.1_RagTag	18000001	18100000	0.0984848484848484	12	169	1716	209944
HP	NC_045646.1_RagTag	18000001	18100000	0.6	3	27	45	16665
BWP_Res	NC_045646.1_RagTag	18000001	18100000	0.1296296296296296	15	112	864	72660
BWP_Mig	NC_045646.1_RagTag	18000001	18100000	0.1664893863016232	14	3600	21623	2084951
BWP_Res	NC_045646.1_RagTag	18100001	18200000	0.1589618815896188	19	196	1233	71037
BWP_Mig	NC_045646.1_RagTag	18100001	18200000	0.2269958217714413	23	7117	31353	2039292
MP	NC_045646.1_RagTag	18100001	18200000	0.0119880119880119	16	36	3003	205047
HP	NC_045646.1_RagTag	18100001	18200000	NA	0	0	0	16425
BWP_Res	NC_045646.1_RagTag	18200001	18300000	0.0873493975903614	34	174	1992	106314
BWP_Mig	NC_045646.1_RagTag	18200001	18300000	0.1413286684837883	33	6948	49162	3053969
MP	NC_045646.1_RagTag	18200001	18300000	0.0	17	0	2938	308852
HP	NC_045646.1_RagTag	18200001	18300000	0.0971428571428571	35	51	525	24090
BWP_Res	NC_045646.1_RagTag	18300001	18400000	0.0936842105263157	47	267	2850	153438
BWP_Mig	NC_045646.1_RagTag	18300001	18400000	0.1042712974479273	43	6623	63517	4414371
